TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-09-02,2026-09-02,CM,NSE,STK,2963,INE114A01011,SAIL,EQ,,,,,STEEL AUTHORITY OF INDIA,192.21,198.39,190.27,196.50,196.50,193.00,,196.50,,,19458118,3781913739.80,81558,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,10406,INE395H01011,STEELCITY,EQ,,,,,STEEL CITY SECURITIES LTD,84.78,84.78,82.00,82.31,82.26,83.12,,82.31,,,5769,476037.53,124,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,21339,INE503B01021,STEELXIND,EQ,,,,,STEEL EXCHANGE INDIA LTD,10.68,10.73,10.50,10.61,10.65,10.56,,10.61,,,2631091,27959274.49,1758,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,765170,INE205F01016,STLSTRINF,EQ,,,,,STEEL STRIPS INFRA L,19.00,19.84,18.45,19.57,19.60,18.91,,19.57,,,1251,24507.79,23,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,11829,INE802C01033,SSWL,EQ,,,,,STEEL STRIPS WHEELS LTD.,353.25,355.90,338.40,349.70,352.00,357.25,,349.69,,,4499959,1554594483.15,66435,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,6803,INE124E01038,STEELCAS,EQ,,,,,STEELCAST LIMITED,340.00,342.55,327.00,330.75,335.00,339.85,,330.73,,,61704,20710178.10,2662,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,21484,INE577L01016,STEL,EQ,,,,,STEL HOLDINGS LIMITED,631.55,631.55,598.00,601.45,605.85,623.10,,601.46,,,2919,1774820.35,424,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,6188,INE334A01023,STERTOOLS,BE,,,,,STERLING TOOLS LIMITED,212.00,223.48,211.50,220.06,220.90,212.84,,220.08,,,28250,6174303.16,464,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,9313,INE089C01029,STLTECH,BE,,,,,STERLITE TECHNOLOGIES LTD,680.10,725.40,665.50,714.35,714.95,693.70,,714.32,,,1724135,1214078095.45,62449,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,13367,INE353H01010,SGL,EQ,,,,,STL GLOBAL LIMITED,10.21,10.94,10.11,10.21,10.36,10.31,,10.21,,,3454,35932.92,48,F1,1,,,,,
